DERSIL_g20130	-1	DERSIL_C1	3587	4534
DERSIL_g20131	1	DERSIL_C1	13447	34247
DERSIL_g20132	-1	DERSIL_C1	52307	53827
DERSIL_g20133	-1	DERSIL_C1	81688	82539
DERSIL_g20134	-1	DERSIL_C1	120586	120945
DERSIL_g20135	-1	DERSIL_C1	147279	271154
DERSIL_g20136	-1	DERSIL_C1	304246	358059
DERSIL_g20137	-1	DERSIL_C1	455986	457002
DERSIL_g20138	1	DERSIL_C1	512091	524368
DERSIL_g20139	1	DERSIL_C1	676326	676601
DERSIL_g20140	1	DERSIL_C1	694693	696687
DERSIL_g20141	-1	DERSIL_C1	750462	750941
DERSIL_g20142	-1	DERSIL_C1	842996	845341
DERSIL_g20143	-1	DERSIL_C1	1015036	1016445
DERSIL_g20144	1	DERSIL_C1	1138215	1138816
DERSIL_g20145	-1	DERSIL_C1	1139051	1144779
DERSIL_g20146	1	DERSIL_C1	1175952	1180940
DERSIL_g20147	-1	DERSIL_C1	1353454	1357290
DERSIL_g20148	-1	DERSIL_C1	1400981	1404153
DERSIL_g20149	1	DERSIL_C1	1406135	1408128
DERSIL_g20150	-1	DERSIL_C1	1409339	1409635
DERSIL_g20151	1	DERSIL_C1	1421151	1421534
DERSIL_g20152	1	DERSIL_C1	1430550	1433018
DERSIL_g20153	1	DERSIL_C1	1433042	1435160
DERSIL_g20154	-1	DERSIL_C1	1581199	1582386
DERSIL_g20155	-1	DERSIL_C1	1608105	1608488
DERSIL_g20156	-1	DERSIL_C1	1701419	1713967
DERSIL_g20157	-1	DERSIL_C1	1723319	1724062
DERSIL_g20158	-1	DERSIL_C1	1743133	1762646
DERSIL_g20159	1	DERSIL_C1	1866479	1881288
DERSIL_g20160	-1	DERSIL_C1	1966413	1967684
DERSIL_g20161	-1	DERSIL_C1	2106971	2107477
DERSIL_g20162	1	DERSIL_C1	2160306	2176592
DERSIL_g20163	1	DERSIL_C1	2209592	2271141
DERSIL_g20164	1	DERSIL_C1	2382506	2399021
DERSIL_g20165	1	DERSIL_C1	2544529	2628550
DERSIL_g20166	-1	DERSIL_C1	2702010	2702327
DERSIL_g20167	1	DERSIL_C1	2758830	2807604
DERSIL_g20168	1	DERSIL_C1	2827007	2827741
DERSIL_g20169	-1	DERSIL_C1	2838324	2848582
